Date,flow (cfs),ACC_FLOW_7,ACC_FLOW_14,ACC_FLOW_30,ACC_FLOW_40,ACC_FLOW_50,ACC_FLOW_60,ACC_FLOW_70,ACC_FLOW_80,ACC_FLOW_90,ACC_FLOW_180,ACC_FLOW_365
7/1/2010,810,5130,13895,69523,105893,115420,124624,139304,166664,251764,1049054,1556464
7/2/2010,745,5127,13285,66513,103553,115553,124304,138454,163244,246384,1040864,1556332
7/3/2010,652,5155,12340,63128,100808,115693,124029,137609,160189,239759,1032279,1556217
7/4/2010,616,5138,11562,59440,97960,115765,123651,136631,157421,231411,1023511,1556112
7/5/2010,604,5051,11088,55566,95296,115781,123290,135627,155027,221527,1014817,1556016
7/6/2010,536,4901,10522,51760,92540,115813,122958,134701,152941,210631,1006321,1555958
7/7/2010,467,4762,10008,47946,89406,115615,122611,133837,151077,199967,997977,1555803
7/8/2010,411,4430,9560,44053,85883,115223,122135,132924,149384,190604,989884,1555595
7/9/2010,383,4031,9158,40214,82124,114624,121684,131935,147765,182845,982165,1555334
7/10/2010,470,3669,8824,36387,78497,113567,121328,131068,146288,176898,974998,1555077
7/11/2010,785,3487,8625,32697,75217,111587,121114,130318,144998,172358,969088,1554910
7/12/2010,754,3656,8707,29562,72182,109222,121222,129973,144123,168913,964933,1555036
7/13/2010,678,3806,8707,26826,68806,106486,121371,129707,143287,165867,961637,1555169
7/14/2010,740,3948,8710,25114,65144,103664,121469,129355,142335,163125,958685,1555209
7/15/2010,898,4221,8651,24444,61394,101124,121609,129118,141455,160855,956125,1555276
7/16/2010,790,4708,8739,24362,57882,98662,121935,129080,140823,159063,953973,1555465
7/17/2010,562,5115,8784,24234,54322,95782,121991,128987,140213,157453,951773,1555547
7/18/2010,449,5207,8694,23376,50524,92354,121694,128606,139395,155855,948805,1555430
7/19/2010,322,4871,8527,22135,46723,88633,121133,128193,138444,154274,945094,1555062
7/20/2010,422,4439,8245,21027,42835,84945,120015,127776,137516,152736,940526,1554573
7/21/2010,488,4183,8131,20359,39097,81617,117987,127514,136718,151398,935308,1554171
7/22/2010,730,3931,8152,19677,35665,78285,115325,127325,136076,150226,929076,1553747
7/23/2010,658,3763,8471,19357,32905,74885,112565,127450,135786,149366,921886,1553387
7/24/2010,638,3631,8746,19100,31173,71203,109723,127528,135414,148394,913674,1552975
7/25/2010,688,3707,8914,18925,30401,67351,107081,127566,135075,147412,904312,1552583
7/26/2010,624,3946,8817,18896,30109,63629,104409,127682,134827,146570,893100,1552261
7/27/2010,529,4248,8687,18851,29815,59903,101363,127572,134568,145794,880624,1551933
7/28/2010,407,4355,8538,18677,28924,56072,97902,127242,134154,144943,867353,1551472
7/29/2010,582,4274,8205,18330,27641,52229,94139,126639,133699,143950,854060,1550629
7/30/2010,786,4126,7889,18237,26793,48601,90711,125781,133542,143282,840942,1549711
7/31/2010,672,4254,7885,18224,26489,45227,87747,124117,133644,142848,827928,1549127
8/1/2010,699,4288,7995,18086,25991,41979,84599,121639,133639,142390,814900,1548569
8/2/2010,723,4299,8245,18040,25640,39188,81168,118848,133733,142069,802099,1548038
8/3/2010,994,4398,8646,18111,25448,37521,77551,116071,133876,141762,789622,1547491
8/4/2010,979,4863,9218,18489,25629,37105,74055,113785,134270,141779,778116,1547155
8/5/2010,899,5435,9709,18864,25891,37104,70624,111404,134677,141822,767395,1546774
8/6/2010,861,5752,9878,19227,26121,37085,67173,108633,134842,141838,755394,1546323
8/7/2010,869,5827,10081,19621,26279,36526,63674,105504,134844,141756,742055,1545814
8/8/2010,877,6024,10312,20079,26394,35705,60293,102203,134703,141763,728024,1545313
8/9/2010,1330,6202,10501,20573,26596,35152,56960,99070,134140,141901,713201,1544810
8/10/2010,1560,6809,11207,21433,27127,35392,54130,96650,133020,142547,698731,1544880
8/11/2010,1280,7375,12238,22208,27877,35782,51770,94390,131430,143430,684391,1545240
8/12/2010,1010,7676,13111,22734,28412,36012,49560,91540,129220,144105,669871,1545420
8/13/2010,821,7787,13539,23066,28770,36107,48180,88210,126730,144535,654281,1545457
8/14/2010,703,7747,13574,23147,28975,36115,47591,84541,124271,144756,639202,1545387
8/15/2010,552,7581,13605,22952,29074,36101,47314,80834,121614,144887,624005,1545308
8/16/2010,510,7256,13458,22714,29090,35984,46948,77036,118496,144705,609257,1545085
8/17/2010,564,6436,13245,22662,29133,35791,46038,73186,115016,144356,595367,1544691
8/18/2010,509,5440,12815,22777,29286,35601,44912,69500,111410,143910,582631,1544271
8/19/2010,512,4669,12345,22964,29412,35435,43991,65799,107909,142979,571240,1543790
8/20/2010,548,4171,11958,23054,29454,35148,43413,62151,104671,141041,561052,1543292
8/21/2010,583,3898,11645,23114,29217,34886,42791,58779,101399,138439,551860,1542869
8/22/2010,579,3778,11359,22967,29046,34724,42324,55872,97852,135532,543293,1542545
8/23/2010,689,3805,11061,22888,28947,34651,41988,54061,94091,132611,535182,1542250
8/24/2010,1020,3984,10420,22939,28896,34724,41864,53340,90290,130020,527491,1542089
8/25/2010,1130,4440,9880,23271,29018,35140,42167,53380,86900,127680,520331,1542284
8/26/2010,1050,5061,9730,23777,29358,35734,42628,53592,83680,125140,513531,1542550
8/27/2010,1600,5599,9770,24298,29846,36317,42975,53222,80370,122200,506701,1542634
8/28/2010,2310,6651,10549,25491,30997,37506,43821,53132,77720,119630,500421,1543164
8/29/2010,2680,8378,12156,27219,32985,39433,45456,54012,75820,117930,495011,1544404
8/30/2010,2880,10479,14284,29113,35243,41643,47337,55602,74340,116860,490091,1546034
8/31/2010,2970,12670,16654,31321,37635,43738,49407,57312,73300,115920,484851,1547904
9/1/2010,2530,14620,19060,33592,39875,45954,51632,59232,72780,114760,479031,1549684
9/2/2010,1650,16020,21081,35399,41747,47806,53510,60847,72920,112950,472091,1550984
9/3/2010,1110,16620,22219,36055,42759,48716,54544,61684,73160,110110,463541,1551484
9/4/2010,827,16130,22781,36186,43181,48928,55050,62077,73290,106810,454051,1551564
9/5/2010,684,14647,23025,36114,43384,48965,55341,62235,73199,103287,444378,1551482
9/6/2010,576,12651,23130,35937,43539,49087,55558,62216,72463,99611,435122,1551306
9/7/2010,539,10347,23017,35644,43708,49214,55723,62038,71349,95937,426348,1551064
9/8/2010,552,7916,22536,35306,43665,49431,55879,61902,70458,92266,418857,1550828
9/9/2010,467,5938,21958,34528,43431,49561,55961,61655,69920,88658,412609,1550605
9/10/2010,461,4755,21375,33435,43226,49540,55643,61312,69217,85205,407216,1550389
9/11/2010,447,4106,20236,32616,42988,49271,55350,61028,68628,82176,402397,1550204
9/12/2010,496,3726,18373,32053,42712,49060,55119,60823,68160,80233,397594,1549903
9/13/2010,460,3538,16189,31728,42214,48918,54875,60703,67843,79319,392710,1549379
9/14/2010,472,3422,13769,31485,41695,48690,54437,60559,67586,78799,387440,1548943
9/15/2010,455,3355,11271,31405,41268,48538,54119,60495,67389,78353,381812,1548668
9/16/2010,443,3258,9196,31350,40862,48464,54012,60483,67141,77388,375997,1548484
9/17/2010,423,3234,7989,31229,40436,48500,54006,60515,66830,76141,370510,1548370
9/18/2010,429,3196,7302,31143,39982,48341,54107,60555,66578,75134,365783,1548252
9/19/2010,429,3178,6904,31060,39081,47984,54114,60514,66208,74473,361702,1548142
9/20/2010,415,3111,6649,30941,37950,47741,54055,60158,65827,73732,357781,1548052
9/21/2010,415,3066,6488,30773,37085,47457,53740,59819,65497,73097,353896,1547901
9/22/2010,412,3009,6364,30609,36490,47149,53497,59556,65260,72597,349871,1547812
9/23/2010,365,2966,6224,30332,36081,46567,53271,59228,65056,72196,345563,1547654
9/24/2010,388,2888,6122,29677,35743,45953,52948,58695,64817,71844,341198,1547374
9/25/2010,357,2853,6049,28935,35579,45442,52712,58293,64669,71563,337256,1546991
9/26/2010,362,2781,5959,28242,35426,44938,52540,58088,64559,71217,333823,1546497
9/27/2010,681,2714,5825,27004,35224,44431,52495,58001,64510,70825,330505,1545449
9/28/2010,2010,2980,6046,25375,35396,44235,52594,58360,64808,70831,326946,1544230
9/29/2010,3110,4575,7584,24705,36894,44915,53818,59948,66348,72042,323806,1544180
9/30/2010,6040,7273,10239,24935,39456,46465,56256,62570,68673,74342,320726,1544970
10/1/2010,12100,12948,15836,28005,44913,51225,61597,67880,73959,79637,319396,1548980
10/2/2010,15000,24660,27513,37575,56434,62315,72974,79322,85381,91085,322496,1559510
10/3/2010,14900,39303,42084,50925,70745,76494,86980,93684,99641,105469,326996,1573330
10/4/2010,14100,53841,56555,64715,84625,90691,100901,107896,113643,119765,330396,1587210
10/5/2010,13200,67260,70240,77988,97595,104239,114102,121372,126953,133329,333296,1600405
10/6/2010,13200,78450,83025,90504,109745,116929,126441,134043,139591,146062,336666,1612827
10/7/2010,13500,88540,95813,103128,121345,129565,138772,146836,152342,158851,341696,1625312
10/8/2010,13400,96000,108948,116089,132535,142556,151395,159754,165520,171968,348866,1638110
10/9/2010,12700,97300,121960,128937,143255,155444,163465,172368,178498,184898,357256,1650863
10/10/2010,11800,95000,134303,141170,153075,167596,174605,184396,190710,196813,365726,1662963
10/11/2010,9970,91900,145741,152509,161905,178813,185125,195497,201780,207859,373726,1674188
10/12/2010,7120,87770,155030,162032,169345,188204,194085,204744,211092,217151,380276,1683608
10/13/2010,4920,81690,160140,168656,174815,194635,200384,210870,217574,223531,384386,1690178
10/14/2010,3700,73410,161950,173116,178625,198535,204601,214811,221806,227553,386616,1694523
10/15/2010,2790,63610,159610,176344,181498,201105,207749,217612,224882,230463,387916,1697623
10/16/2010,2090,53000,150300,178679,183604,202845,210029,219541,227143,232691,388546,1699752
10/17/2010,1750,42390,137390,180326,185118,203335,211555,220762,228826,234332,388606,1701274
10/18/2010,1600,32340,124240,181653,186329,202775,212796,221635,229994,235760,388496,1702427
10/19/2010,1580,23970,111740,182824,187377,201695,213884,221905,230808,236938,388336,1703352
10/20/2010,1460,18430,100120,183975,188490,200395,214916,221925,231716,238030,388256,1704332
10/21/2010,1310,14970,88380,185020,189489,198885,215793,222105,232477,238760,388126,1705132
10/22/2010,1230,12580,76190,185915,190352,197665,216524,222405,233064,239412,387806,1705844
10/23/2010,1190,11020,64020,186733,191086,197245,217065,222814,233300,240004,387416,1706488
10/24/2010,1080,10120,52510,187558,191816,197325,217235,223301,233511,240506,387076,1707132
10/25/2010,1020,9450,41790,188250,192424,197578,217185,223829,233692,240962,386756,1707658
10/26/2010,1110,8870,32840,188913,192989,197914,217155,224339,233851,241453,386396,1708170
10/27/2010,1350,8400,26830,189661,193656,198448,216665,224885,234092,242156,386106,1708725
10/28/2010,1430,8290,23260,190330,194583,199259,215705,225726,234565,242924,386206,1709510
10/29/2010,1420,8410,20990,189750,195584,200137,214455,226644,234665,243568,386416,1710376
10/30/2010,1410,8600,19620,188060,196575,201090,212995,227516,234525,244316,386706,1711298
10/31/2010,1440,8820,18940,183430,197570,202039,211435,228343,234655,245027,387096,1712214
11/1/2010,1340,9180,18630,172770,198595,203032,210345,229204,235085,245744,387506,1713114
11/2/2010,1300,9500,18370,159110,199523,203876,210035,229855,235604,246090,387869,1713900
11/3/2010,1210,9690,18090,145510,200458,204716,210225,230135,236201,246411,388233,1714525
11/4/2010,1180,9550,17840,132620,201280,205454,210608,230215,236859,246722,388560,1715130
11/5/2010,1310,9300,17710,120600,202103,206179,211104,230345,237529,247041,388797,1715722
11/6/2010,1420,9190,17790,108710,203051,207046,211838,230055,238275,247482,389245,1716382
11/7/2010,1390,9200,18020,96630,203790,208043,212719,229165,239186,248025,389926,1717102
11/8/2010,1450,9150,18330,84620,203170,209004,213557,227875,240064,248085,390632,1717766
11/9/2010,1510,9260,18760,73370,201510,210025,214540,226445,240966,247975,391405,1718516
11/10/2010,1420,9470,19160,63080,196980,211120,215589,224985,241893,248205,392310,1719376
11/11/2010,1300,9680,19230,54530,186300,212125,216562,223875,242734,248615,393150,1720196
11/12/2010,1210,9800,19100,48710,172600,213013,217366,223525,243345,249094,393850,1720406
11/13/2010,1150,9700,18890,45000,158910,213858,218116,223625,243535,249601,394488,1717886
11/14/2010,1060,9430,18630,42450,145960,214620,218794,223948,243555,250199,394904,1713806
11/15/2010,995,9100,18250,40720,133820,215323,219399,224324,243565,250749,395105,1708596
11/16/2010,974,8645,17905,39625,121615,215956,219951,224743,242960,251180,395090,1702651
11/17/2010,993,8109,17579,38849,109089,216249,220502,225178,241624,251645,394624,1696335
11/18/2010,911,7682,17362,38242,96682,215232,221066,225619,239937,252126,393167,1689778
11/19/2010,934,7293,17093,37573,84893,213033,221548,226063,237968,252489,390928,1683049
11/20/2010,944,7017,16717,37047,74027,207927,222067,226536,235932,252840,388372,1676253
11/21/2010,937,6811,16241,36681,65001,196771,222596,227033,234346,253205,385816,1669107
11/22/2010,989,6688,15788,36388,58818,182708,223121,227474,233633,253453,383473,1662064
11/23/2010,929,6682,15327,36187,54887,168797,223745,228003,233512,253422,381102,1655583
11/24/2010,914,6637,14746,36036,52116,155626,224286,228460,233614,253221,378361,1649692
11/25/2010,907,6558,14240,35930,50240,143340,224843,228919,233844,253085,375285,1644476
11/26/2010,894,6554,13847,35727,49057,131047,225388,229383,234175,252392,372022,1640163
11/27/2010,876,6514,13531,35271,48201,118441,225601,229854,234530,250976,368906,1636517
11/28/2010,853,6446,13257,34717,47477,105917,224467,230301,234854,249172,366032,1633133
11/29/2010,889,6362,13050,34150,46750,94070,222210,230725,235240,247145,363065,1629946
11/30/2010,951,6262,12944,33629,46179,83159,217059,231199,235668,245064,359824,1626795
12/1/2010,1060,6284,12921,33140,45820,74140,205910,231735,236172,243485,356435,1623576
12/2/2010,959,6430,12988,32860,45650,68080,191970,232383,236736,242895,353005,1620406
12/3/2010,1000,6482,13036,32519,45419,64119,178029,232977,237235,242744,349554,1617155
12/4/2010,1030,6588,13102,32309,45339,61419,164929,233589,237763,242917,346204,1613265
12/5/2010,1010,6742,13188,32159,45349,59659,152759,234262,238338,243263,342874,1608895
12/6/2010,941,6899,13261,31859,45249,58579,140569,234910,238905,243697,339634,1603775
12/7/2010,927,6951,13213,31380,44840,57770,128010,235170,239423,244099,336365,1597866
12/8/2010,911,6927,13211,30917,44337,57097,115537,234087,239921,244474,333132,1591493
12/9/2010,908,6778,13208,30378,43828,56428,103748,231888,240403,244918,330123,1584614
12/10/2010,902,6727,13209,29776,43326,55876,92856,226756,240896,245365,327541,1576852
12/11/2010,981,6629,13217,29258,42788,55468,83788,215558,241383,245820,326053,1567864
12/12/2010,1000,6580,13322,28939,42429,55219,77649,201539,241952,246305,325624,1558345
12/13/2010,1270,6570,13469,28729,42129,55029,73729,187639,242587,246845,325644,1548645
12/14/2010,1320,6899,13850,28849,42189,55219,71299,174809,243469,247643,325996,1539115
12/15/2010,1330,7292,14219,29109,42329,55519,69829,162929,244432,248508,325896,1529935
12/16/2010,1420,7711,14489,29444,42349,55739,69069,151059,245400,249395,325536,1520965
12/17/2010,1560,8223,14950,29890,42349,55809,68739,138979,246139,250392,325526,1512185
12/18/2010,1560,8881,15510,30457,42519,55939,68699,127139,245689,251523,325996,1503545
12/19/2010,1570,9460,16040,31106,42629,56079,68679,115999,244139,252654,326386,1494705
12/20/2010,1760,10030,16600,31742,42689,56239,68789,105769,239669,253809,326906,1485775
12/21/2010,2000,10520,17419,32558,43029,56559,69239,97559,229329,255154,327751,1477235
12/22/2010,1960,11200,18492,33621,43729,57219,70009,92439,216329,256742,328938,1469265
12/23/2010,1830,11830,19541,34592,44479,57879,70779,89479,203389,258337,330181,1461815
12/24/2010,1620,12240,20463,35493,45159,58499,71529,87609,191119,259779,331342,1454595
12/25/2010,1410,12300,21181,36199,45719,58939,72129,86439,179539,261042,332259,1447625
12/26/2010,1430,12150,21610,36702,46134,59039,72429,85759,167749,262090,332915,1440985
12/27/2010,1380,12010,22040,37238,46590,59049,72509,85439,155679,262839,333670,1434125
12/28/2010,1330,11630,22150,37742,46977,59039,72459,85219,143659,262209,334251,1426935
12/29/2010,1320,10960,22160,38219,47396,58919,72369,84969,132289,260429,334771,1419505
12/30/2010,1330,10320,22150,38650,47782,58729,72279,84829,121809,255709,335346,1412105
12/31/2010,1430,9820,22060,39029,48168,58639,72169,84849,113169,244939,336024,1404865
1/1/2011,1470,9630,21930,39399,48661,58769,72259,85049,107479,231369,336838,1397585
1/2/2011,1530,9690,21840,39910,49142,59029,72429,85329,104029,217939,337704,1390185
1/3/2011,1560,9790,21800,40440,49743,59409,72749,85779,101859,205369,338698,1382715
1/4/2011,1570,9970,21600,40970,50389,59909,73129,86319,100629,193729,339791,1374945
1/5/2011,1610,10210,21170,41530,51052,60484,73389,86779,100109,182099,340950,1367095
1/6/2011,1720,10500,20820,42199,51768,61120,73579,87039,99969,170209,342177,1359395
1/7/2011,1790,10890,20710,42992,52612,61847,73909,87329,100089,158529,343427,1352015
1/8/2011,1750,11250,20880,43871,53549,62726,74249,87699,100299,147619,344432,1344925
1/9/2011,1610,11530,21220,44713,54410,63542,74489,88039,100589,137569,345428,1338115
1/10/2011,1490,11610,21400,45421,55069,64208,74679,88209,100889,129209,346360,1331595
1/11/2011,1490,11540,21510,45930,55499,64761,74869,88359,101149,123579,347110,1325535
1/12/2011,1430,11460,21670,46420,56030,65262,75149,88549,101449,120149,347702,1320645
1/13/2011,1320,11280,21780,46580,56460,65763,75429,88769,101799,117879,348342,1317135
1/14/2011,1290,10880,21770,46580,56750,66169,75689,88909,102099,116409,349100,1314405
